Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD.1,Pts,Fmb,FL,FF,FR,Yds.1,TD.2,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Sk,Solo,Ast,Comb,TFL,QBHits,Status,Attempts,Y/A,Yds.2,TD.3,2PM,Cmp,Att.1,Cmp%,Int,Rate,Yds.3,Y/A.1,AY/A,Rt,Yds.4,Y/Rt,TD.4,Sk.1,Yds.5,TD.5
15.0,2024-12-22,15.0,16.0,25.105,TEN,No,IND,L 30-38,,,,,,,0.0%,,0.0,0.0,,,,,,,9.0,15%,0.0,0%,11.0,37%,TE,Josh Whyle,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,25.112,TEN,No,JAX,L 13-20,,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,,,8.0,12%,0.0,0%,8.0,38%,TE,Josh Whyle,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-23,3.0,3.0,27.222,JAX,No,BUF,L 10-47,,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,,,,,,,,,11.0,15%,0.0,0%,14.0,56%,TE,Josiah Deguara,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,27.228,JAX,No,HOU,L 20-24,,,,,,,0.0%,,,,,,,,,,2.0,3%,0.0,0%,15.0,52%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,27.235,JAX,Yes,IND,W 37-34,,1.0,1.0,2.0,2.0,0.0,100.0%,2.0,,,,,,,,,10.0,17%,0.0,0%,21.0,62%,TE,Josiah Deguara,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,27.242,JAX,No,CHI,L 16-35,,,,,,,0.0%,,,,,,,,,,3.0,5%,0.0,0%,13.0,54%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,27.249,JAX,Yes,NWE,W 32-16,,,,,,,0.0%,,,,,,,,,,3.0,5%,0.0,0%,16.0,73%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,27.256,JAX,Yes,GNB,L 27-30,,,,,,,0.0%,,,,,,,,,,1.0,2%,0.0,0%,22.0,67%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,27.263,JAX,No,PHI,L 23-28,,,,,,,0.0%,,,,,,,,,,1.0,2%,0.0,0%,15.0,65%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,27.27,JAX,Yes,MIN,L 7-12,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,13.0,69%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,27.277,JAX,No,DET,L 6-52,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,16.0,62%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,27.291,JAX,Yes,HOU,L 20-23,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,15.0,56%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,27.298,JAX,No,TEN,W 10-6,,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,3.0,5%,0.0,0%,11.0,61%,TE,Josiah Deguara,TE,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,27.305,JAX,Yes,NYJ,L 25-32,,,,,,,0.0%,,,,,,,,,,15.0,18%,0.0,0%,14.0,50%,TE,Josiah Deguara,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,27.312,JAX,No,LVR,L 14-19,,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,,,,,,,,,17.0,25%,0.0,0%,20.0,74%,TE,Josiah Deguara,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,27.319,JAX,Yes,TEN,W 20-13,,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,11.0,19%,0.0,0%,15.0,71%,TE,Josiah Deguara,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,24.061,MIA,Yes,JAX,W 20-17,*,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,,42.0,59%,0.0,0%,17.0,68%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-12,2.0,2.0,24.065,MIA,Yes,BUF,L 10-31,*,2.0,0.0,0.0,,0.0,0.0%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,28.0,37%,0.0,0%,11.0,53%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,24.075,MIA,No,SEA,L 3-24,,2.0,2.0,24.0,12.0,0.0,100.0%,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,25.0,41%,0.0,0%,20.0,74%,TE,Julian Hill,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-30,4.0,4.0,24.083,MIA,Yes,TEN,L 12-31,*,,,,,,0.0%,,,,,,,,,,30.0,50%,0.0,0%,18.0,58%,TE,Julian Hill,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.089,MIA,No,NWE,W 15-10,*,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,0.0,,40.0,51%,0.0,0%,14.0,54%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-20,6.0,7.0,24.103,MIA,No,IND,L 10-16,*,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,,36.0,52%,0.0,0%,17.0,63%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-27,7.0,8.0,24.11,MIA,Yes,ARI,L 27-28,,3.0,3.0,11.0,3.67,0.0,100.0%,3.67,0.0,,1.0,0.0,0.0,0.0,0.0,,21.0,32%,0.0,0%,4.0,15%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-11,9.0,10.0,24.125,MIA,No,LAR,W 23-15,*,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,29.0,55%,0.0,0%,10.0,36%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,24.131,MIA,Yes,LVR,W 34-19,*,3.0,2.0,28.0,14.0,0.0,66.7%,9.33,0.0,,0.0,0.0,0.0,0.0,0.0,,38.0,56%,0.0,0%,12.0,52%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,24.138,MIA,Yes,NWE,W 34-15,*,2.0,1.0,8.0,8.0,0.0,50.0%,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,,31.0,46%,0.0,0%,18.0,64%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,24.142,MIA,No,GNB,L 17-30,*,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,,24.0,34%,0.0,0%,14.0,58%,TE,Julian Hill,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,24.152,MIA,Yes,NYJ,W 32-26,*,1.0,1.0,14.0,14.0,0.0,100.0%,14.0,0.0,,0.0,0.0,0.0,0.0,0.0,,32.0,44%,0.0,0%,19.0,61%,TE,Julian Hill,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,24.159,MIA,No,HOU,L 12-20,,,,,,,0.0%,,,,,,,,,,27.0,40%,0.0,0%,15.0,60%,TE,Julian Hill,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,24.166,MIA,Yes,SFO,W 29-17,,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,0.0,,31.0,46%,0.0,0%,14.0,50%,TE,Julian Hill,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,24.173,MIA,No,CLE,W 20-3,*,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,0.0,,37.0,62%,0.0,0%,13.0,57%,TE,Julian Hill,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,24.186,LVR,No,LAR,L 15-20,,,,,,,,,,,,,,,,,3.0,4%,0.0,0%,12.0,43%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,24.193,LVR,Yes,KAN,L 20-27,,,,,,,,,,,,,,,,,2.0,3%,0.0,0%,12.0,50%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,24.2,LVR,No,CIN,L 24-41,,,,,,,,,,,,,,,,,4.0,7%,0.0,0%,16.0,50%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,24.214,LVR,No,MIA,L 19-34,,,,,,,,,,,,,,,,,9.0,14%,0.0,0%,12.0,52%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,24.221,LVR,Yes,DEN,L 19-29,,,,,,,,,,,,,,,,,4.0,5%,0.0,0%,15.0,44%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-29,12.0,13.0,24.226,LVR,No,KAN,L 17-19,,,,,,,,,,,,,,,,,1.0,1%,0.0,0%,13.0,42%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-16,14.0,15.0,24.243,LVR,Yes,ATL,L 9-15,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,8.0,32%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,24.249,LVR,Yes,JAX,W 19-14,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,14.0,52%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,24.256,LVR,No,NOR,W 25-10,,,,,,,,,,,,,,,,,2.0,3%,0.0,0%,9.0,32%,TE,Justin Shorter,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,27.361,NOR,Yes,CAR,W 47-10,,3.0,2.0,26.0,13.0,1.0,66.7%,8.67,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35%,0.0,0%,4.0,13%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,28.002,NOR,No,DAL,W 44-19,,,,,,,0.0%,,0.0,0.0,,,,,,,24.0,41%,0.0,0%,6.0,22%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,28.009,NOR,Yes,PHI,L 12-15,,,,,,,0.0%,,0.0,0.0,,,,,,,28.0,50%,0.0,0%,5.0,29%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,28.016,NOR,No,ATL,L 24-26,,3.0,2.0,13.0,6.5,0.0,66.7%,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,68%,0.0,0%,9.0,32%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-07,5.0,5.0,28.024,NOR,No,KAN,L 13-26,*,5.0,5.0,31.0,6.2,0.0,100.0%,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,79%,0.0,0%,2.0,8%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,28.03,NOR,Yes,TAM,L 27-51,*,3.0,3.0,48.0,16.0,0.0,100.0%,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,77%,0.0,0%,5.0,14%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-17,7.0,7.0,28.034,NOR,Yes,DEN,L 10-33,,6.0,3.0,18.0,6.0,0.0,50.0%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,73%,0.0,0%,4.0,14%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,28.044,NOR,No,LAC,L 8-26,*,4.0,3.0,48.0,16.0,0.0,75.0%,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,44%,0.0,0%,7.0,21%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,28.051,NOR,No,CAR,L 22-23,,2.0,2.0,41.0,20.5,0.0,100.0%,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,65%,0.0,0%,6.0,21%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,28.058,NOR,Yes,ATL,W 20-17,,3.0,2.0,22.0,11.0,0.0,66.7%,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,58%,0.0,0%,0.0,0%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,28.065,NOR,Yes,CLE,W 35-14,,3.0,3.0,30.0,10.0,1.0,100.0%,10.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,57%,0.0,0%,4.0,16%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,28.079,NOR,Yes,LAR,L 14-21,,7.0,5.0,36.0,7.2,0.0,71.4%,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,70%,0.0,0%,0.0,0%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,28.086,NOR,No,NYG,W 14-11,,5.0,4.0,50.0,12.5,1.0,80.0%,10.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,72%,0.0,0%,0.0,0%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,28.093,NOR,Yes,WAS,L 19-20,,3.0,2.0,12.0,6.0,0.0,66.7%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,73%,0.0,0%,0.0,0%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-23,15.0,16.0,28.101,NOR,No,GNB,L 0-34,*,2.0,2.0,27.0,13.5,0.0,100.0%,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,73%,0.0,0%,0.0,0%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,28.107,NOR,Yes,LVR,L 10-25,,10.0,6.0,66.0,11.0,0.0,60.0%,6.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,77%,0.0,0%,0.0,0%,TE,Juwan Johnson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-10-31,9.0,9.0,26.001,NYJ,Yes,HOU,W 21-13,,1.0,1.0,12.0,12.0,0.0,100.0%,12.0,0.0,0.0,,,,,,,4.0,7%,0.0,0%,20.0,77%,TE,Kenny Yeboah,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,26.011,NYJ,No,ARI,L 6-31,,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,0.0,0.0,,,,,,,5.0,9%,0.0,0%,13.0,72%,TE,Kenny Yeboah,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,26.018,NYJ,Yes,IND,L 27-28,,1.0,1.0,11.0,11.0,1.0,100.0%,11.0,1.0,6.0,,,,,,,3.0,6%,0.0,0%,26.0,84%,TE,Kenny Yeboah,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,26.032,NYJ,Yes,SEA,L 21-26,,,,,,,0.0%,,0.0,0.0,,,,,,,2.0,3%,0.0,0%,16.0,67%,TE,Kenny Yeboah,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,26.039,NYJ,No,MIA,L 26-32,,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,,,,,,,12.0,18%,0.0,0%,24.0,78%,TE,Kenny Yeboah,TE,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,26.046,NYJ,No,JAX,W 32-25,,,,,,,0.0%,,0.0,0.0,,,,,,,29.0,50%,0.0,0%,21.0,75%,TE,Kenny Yeboah,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,26.053,NYJ,Yes,LAR,L 9-19,*,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,,,12.0,17%,0.0,0%,11.0,69%,TE,Kenny Yeboah,TE,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,26.06,NYJ,No,BUF,L 14-40,,2.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,,,,,,,14.0,22%,0.0,0%,16.0,73%,TE,Kenny Yeboah,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,26.232,TAM,Yes,WAS,W 37-20,,,,,,,,,,,,,,,,,2.0,3%,0.0,0%,16.0,59%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,26.239,TAM,No,DET,W 20-16,,,,,,,,,,,,,,,,,1.0,2%,0.0,0%,16.0,62%,TE,Ko Kieft,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,26.246,TAM,Yes,DEN,L 7-26,,,,,,,,,,,,,,,,,1.0,2%,0.0,0%,15.0,68%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,26.253,TAM,Yes,PHI,W 33-16,,,,,,,,,,,,,,,,,3.0,4%,0.0,0%,19.0,71%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-03,5.0,5.0,26.257,TAM,No,ATL,L 30-36,,,,,,,,,,,,,,,,,2.0,4%,0.0,0%,16.0,50%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,26.267,TAM,No,NOR,W 51-27,,,,,,,,,,,,,,,,,1.0,1%,0.0,0%,24.0,65%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-21,7.0,7.0,26.275,TAM,Yes,BAL,L 31-41,,,,,,,,,,,,,,,,,6.0,7%,0.0,0%,18.0,62%,TE,Ko Kieft,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,26.281,TAM,Yes,ATL,L 26-31,,,,,,,,,,,,,,,,,1.0,1%,0.0,0%,16.0,59%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-04,9.0,9.0,26.289,TAM,No,KAN,L 24-30,,,,,,,,,,,,,,,,,2.0,4%,0.0,0%,18.0,64%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,26.295,TAM,Yes,SFO,L 20-23,,,,,,,,,,,,,,,,,3.0,5%,0.0,0%,16.0,55%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,26.309,TAM,No,NYG,W 30-7,,,,,,,,,,,,,,,,,5.0,8%,0.0,0%,18.0,90%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,26.316,TAM,No,CAR,W 26-23,,,,,,,,,,,,,,,,,9.0,11%,0.0,0%,27.0,75%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,26.323,TAM,Yes,LVR,W 28-13,,,,,,,,,,,,,,,,,6.0,10%,0.0,0%,18.0,78%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,26.33,TAM,No,LAC,W 40-17,,,,,,,,,,,,,,,,,19.0,26%,0.0,0%,22.0,81%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,26.337,TAM,No,DAL,L 24-26,*,,,,,,,,,,,,,,,,12.0,17%,0.0,0%,22.0,74%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,26.344,TAM,Yes,CAR,W 48-14,,,,,,,,,,,,,,,,,20.0,26%,0.0,0%,26.0,87%,TE,Ko Kieft,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,26.165,IND,Yes,HOU,L 27-29,,1.0,0.0,0.0,,0.0,0.0%,0.0,,,,,,,,,25.0,56%,0.0,0%,12.0,48%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,26.172,IND,No,GNB,L 10-16,,2.0,1.0,9.0,9.0,0.0,50.0%,4.5,,,,,,,,,33.0,59%,0.0,0%,9.0,41%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,26.179,IND,Yes,CHI,W 21-16,,1.0,1.0,40.0,40.0,0.0,100.0%,40.0,,,,,,,,,27.0,48%,0.0,0%,11.0,48%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,26.186,IND,Yes,PIT,W 27-24,,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,20.0,30%,0.0,0%,14.0,52%,TE,Kylen Granson,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,26.193,IND,No,JAX,L 34-37,,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,18.0,26%,0.0,0%,19.0,56%,TE,Kylen Granson,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,26.2,IND,No,TEN,W 20-17,*,1.0,0.0,0.0,,0.0,0.0%,0.0,,,,,,,,,17.0,24%,0.0,0%,14.0,54%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,26.207,IND,Yes,MIA,W 16-10,,2.0,0.0,0.0,,0.0,0.0%,0.0,,,,,,,,,14.0,23%,0.0,0%,20.0,74%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,26.214,IND,No,HOU,L 20-23,,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,,,,,,,,,20.0,31%,0.0,0%,18.0,55%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,26.221,IND,No,MIN,L 13-21,*,1.0,1.0,22.0,22.0,0.0,100.0%,22.0,,,,,,,,,24.0,44%,0.0,0%,13.0,59%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,26.228,IND,Yes,BUF,L 20-30,,2.0,2.0,15.0,7.5,0.0,100.0%,7.5,,,,,,,,,24.0,38%,0.0,0%,13.0,52%,TE,Kylen Granson,TE,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,26.235,IND,No,NYJ,W 28-27,,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,,,,,,,,,32.0,46%,0.0,0%,17.0,55%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-24,12.0,12.0,26.242,IND,Yes,DET,L 6-24,*,2.0,0.0,0.0,,0.0,0.0%,0.0,,,,,,,,,35.0,64%,0.0,0%,17.0,71%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-01,13.0,13.0,26.249,IND,No,NWE,W 25-24,*,3.0,0.0,0.0,,0.0,0.0%,0.0,,,,,,,,,32.0,52%,0.0,0%,13.0,57%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,26.263,IND,No,DEN,L 13-31,,4.0,3.0,47.0,15.67,0.0,75.0%,11.75,,,,,,,,,27.0,36%,0.0,0%,20.0,67%,TE,Kylen Granson,TE,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
