Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Attempts,Yds,Y/A,TD,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,TD.2,Pts,Fmb,FL,FF,FR,Yds.2,TD.3,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Rt,Y/Rt,Status,2PM,Ret,Yds.3,Y/R.1,TD.4,Sk,Solo,Ast,Comb,TFL,QBHits,Yds.4,TD.5,Cmp,Att.1,Cmp%,Int,Rate,Y/A.1,AY/A
13.0,2024-12-01,13.0,13.0,26.161,NWE,Yes,IND,L 24-25,,7.0,62.0,8.86,1.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,6.0,0.0,0.0,0.0,0.0,80.0,1.0,17.0,24%,0.0,0%,4.0,17%,RB,Antonio Gibson,RB,3.0,26.67,,,,0.0,,0.0,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,26.175,NWE,No,ARI,L 17-30,,7.0,33.0,4.71,0.0,2.0,2.0,31.0,15.5,0.0,100.0%,15.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,31%,0.0,0%,7.0,28%,RB,Antonio Gibson,RB,1.0,28.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,26.182,NWE,No,BUF,L 21-24,,10.0,28.0,2.8,0.0,2.0,2.0,8.0,4.0,0.0,100.0%,4.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,0.0,43.0,59%,0.0,0%,5.0,21%,RB,Antonio Gibson,RB,2.0,30.5,,,,0.0,,0.0,,,,,,,,,,,,,,,
16.0,2024-12-28,16.0,17.0,26.188,NWE,Yes,LAC,L 7-40,,12.0,63.0,5.25,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.0,55%,0.0,0%,9.0,35%,RB,Antonio Gibson,RB,1.0,17.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,21.002,DEN,No,SEA,L 20-26,,2.0,14.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4%,0.0,0%,9.0,26%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,21.037,DEN,Yes,LAC,L 16-23,,2.0,13.0,6.5,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4%,0.0,0%,6.0,22%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-17,7.0,7.0,21.041,DEN,No,NOR,W 33-10,,5.0,29.0,5.8,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,9%,0.0,0%,2.0,7%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,21.051,DEN,Yes,CAR,W 28-14,,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7%,0.0,0%,5.0,21%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,21.058,DEN,No,BAL,L 10-41,,5.0,35.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10%,0.0,0%,8.0,32%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,21.065,DEN,No,KAN,L 14-16,,14.0,53.0,3.79,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,45%,0.0,0%,5.0,20%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,21.072,DEN,Yes,ATL,W 38-6,,6.0,16.0,2.67,0.0,3.0,3.0,9.0,3.0,0.0,100.0%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23%,0.0,0%,3.0,12%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-24,12.0,12.0,21.079,DEN,No,LVR,W 29-19,,3.0,15.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7%,0.0,0%,5.0,15%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-02,13.0,13.0,21.087,DEN,Yes,CLE,W 41-32,,3.0,12.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12%,0.0,0%,6.0,16%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,21.1,DEN,Yes,IND,W 31-13,,5.0,13.0,2.6,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21%,0.0,0%,4.0,13%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-19,15.0,16.0,21.104,DEN,No,LAC,L 27-34,*,9.0,48.0,5.33,1.0,0.0,0.0,0.0,,0.0,0.0%,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20%,0.0,0%,7.0,24%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-28,16.0,17.0,21.113,DEN,No,CIN,L 24-30,,9.0,24.0,2.67,0.0,1.0,1.0,13.0,13.0,0.0,100.0%,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30%,0.0,0%,5.0,20%,RB,Audric Estime,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,29.114,WAS,No,TAM,L 20-37,,2.0,10.0,5.0,0.0,4.0,4.0,52.0,13.0,0.0,100.0%,13.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,31.0,53%,0.0,0%,8.0,30%,RB,Austin Ekeler,RB,2.0,24.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,29.121,WAS,Yes,NYG,W 21-18,,8.0,38.0,4.75,0.0,3.0,3.0,47.0,15.67,0.0,100.0%,15.67,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,31.0,43%,0.0,0%,4.0,19%,RB,Austin Ekeler,RB,1.0,35.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
3.0,2024-09-23,3.0,3.0,29.129,WAS,No,CIN,W 38-33,*,3.0,35.0,11.67,1.0,2.0,2.0,22.0,11.0,0.0,100.0%,11.0,0.0,6.0,0.0,0.0,0.0,0.0,62.0,1.0,13.0,22%,0.0,0%,4.0,15%,RB,Austin Ekeler,RB,1.0,62.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,29.142,WAS,Yes,CLE,W 34-13,,6.0,67.0,11.17,0.0,2.0,2.0,30.0,15.0,0.0,100.0%,15.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,33.0,49%,0.0,0%,4.0,13%,RB,Austin Ekeler,RB,2.0,23.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,29.149,WAS,No,BAL,L 23-30,*,9.0,21.0,2.33,0.0,5.0,4.0,47.0,11.75,0.0,80.0%,9.4,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,44.0,75%,0.0,0%,7.0,24%,RB,Austin Ekeler,RB,1.0,32.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,29.156,WAS,Yes,CAR,W 40-7,*,4.0,17.0,4.25,0.0,2.0,2.0,3.0,1.5,0.0,100.0%,1.5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,28.0,41%,0.0,0%,2.0,8%,RB,Austin Ekeler,RB,1.0,34.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,29.163,WAS,Yes,CHI,W 18-15,,7.0,52.0,7.43,0.0,3.0,2.0,6.0,3.0,0.0,66.7%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,42.0,57%,0.0,0%,3.0,12%,RB,Austin Ekeler,RB,1.0,24.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,29.17,WAS,No,NYG,W 27-22,*,11.0,42.0,3.82,1.0,4.0,3.0,41.0,13.67,0.0,75.0%,10.25,0.0,6.0,0.0,0.0,0.0,0.0,35.0,1.0,29.0,47%,0.0,0%,5.0,23%,RB,Austin Ekeler,RB,1.0,35.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,29.177,WAS,Yes,PIT,L 27-28,*,13.0,44.0,3.38,2.0,2.0,1.0,7.0,7.0,0.0,50.0%,3.5,0.0,12.0,0.0,0.0,0.0,0.0,118.0,2.0,45.0,70%,0.0,0%,5.0,16%,RB,Austin Ekeler,RB,4.0,29.5,,,,0.0,,0.0,,,,,,,,,,,,,,,
11.0,2024-11-14,11.0,11.0,29.181,WAS,No,PHI,L 18-26,*,2.0,7.0,3.5,0.0,9.0,8.0,89.0,11.13,0.0,88.9%,9.89,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,34.0,52%,0.0,0%,6.0,22%,RB,Austin Ekeler,RB,2.0,29.5,,,,0.0,,0.0,,,,,,,,,,,,,,,
12.0,2024-11-24,12.0,12.0,29.191,WAS,Yes,DAL,L 26-34,,9.0,22.0,2.44,0.0,3.0,2.0,2.0,1.0,0.0,66.7%,0.67,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,44.0,63%,0.0,0%,7.0,18%,RB,Austin Ekeler,RB,3.0,33.67,,,,0.0,,0.0,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,26.055,ATL,Yes,PIT,L 10-18,,,0.0,,0.0,,,28.0,14.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,23.0,92%,RB,Avery Williams,RB,0.0,,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2.0,2024-09-16,2.0,2.0,26.063,ATL,No,PHI,W 22-21,,,22.0,,0.0,,,11.0,11.0,0.0,,,,,,,,,,,2.0,3%,0.0,0%,18.0,82%,RB,Avery Williams,RB,1.0,22.0,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
3.0,2024-09-22,3.0,3.0,26.069,ATL,Yes,KAN,L 17-22,,,28.0,,0.0,,,12.0,6.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,21.0,88%,RB,Avery Williams,RB,1.0,28.0,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
4.0,2024-09-29,4.0,4.0,26.076,ATL,Yes,NOR,W 26-24,,,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,0%,0.0,0%,22.0,79%,RB,Avery Williams,RB,0.0,,,,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
5.0,2024-10-03,5.0,5.0,26.08,ATL,Yes,TAM,W 36-30,,,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,0%,0.0,0%,23.0,72%,RB,Avery Williams,RB,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6.0,2024-10-13,6.0,6.0,26.09,ATL,No,CAR,W 38-20,,,0.0,,0.0,,,14.0,7.0,0.0,,,,,,,,,,,3.0,4%,0.0,0%,21.0,78%,RB,Avery Williams,RB,0.0,,,,2.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
7.0,2024-10-20,7.0,7.0,26.097,ATL,Yes,SEA,L 14-34,,,21.0,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,0%,0.0,0%,23.0,88%,RB,Avery Williams,RB,1.0,21.0,,,0.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
8.0,2024-10-27,8.0,8.0,26.104,ATL,No,TAM,W 31-26,,,0.0,,0.0,,,14.0,14.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,21.0,78%,RB,Avery Williams,RB,0.0,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
9.0,2024-11-03,9.0,9.0,26.111,ATL,Yes,DAL,W 27-21,,,53.0,,0.0,,,5.0,5.0,0.0,,,,,,,,,,,3.0,5%,0.0,0%,22.0,85%,RB,Avery Williams,RB,2.0,26.5,,,1.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
10.0,2024-11-10,10.0,10.0,26.118,ATL,No,NOR,L 17-20,,,86.0,,0.0,,,8.0,8.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,21.0,78%,RB,Avery Williams,RB,3.0,28.67,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
11.0,2024-11-17,11.0,11.0,26.125,ATL,No,DEN,L 6-38,,,0.0,,0.0,,,22.0,11.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,24.0,92%,RB,Avery Williams,RB,0.0,,,,2.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
12.0,2024-12-01,12.0,13.0,26.139,ATL,Yes,LAC,L 13-17,,,0.0,,0.0,,,10.0,5.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,18.0,82%,RB,Avery Williams,RB,0.0,,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
13.0,2024-12-08,13.0,14.0,26.146,ATL,No,MIN,L 21-42,,,0.0,,0.0,,,11.0,11.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,24.0,89%,RB,Avery Williams,RB,0.0,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
14.0,2024-12-16,14.0,15.0,26.154,ATL,No,LVR,W 15-9,,,66.0,,0.0,,,12.0,12.0,0.0,,,,,,,,,,,0.0,0%,0.0,0%,21.0,84%,RB,Avery Williams,RB,2.0,33.0,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
15.0,2024-12-22,15.0,16.0,26.16,ATL,Yes,NYG,W 34-7,,,0.0,,0.0,,,6.0,6.0,0.0,,,,,,,,,,,2.0,3%,0.0,0%,17.0,71%,RB,Avery Williams,RB,0.0,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16.0,2024-12-29,16.0,17.0,26.167,ATL,No,WAS,L 24-30,,,58.0,,0.0,,,23.0,11.5,0.0,,,,,,,,,,,0.0,0%,0.0,0%,21.0,78%,RB,Avery Williams,RB,2.0,29.0,,,2.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
1.0,2024-09-08,1.0,1.0,22.222,ATL,Yes,PIT,L 10-18,*,18.0,68.0,3.78,0.0,5.0,5.0,43.0,8.6,0.0,100.0%,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,89%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-16,2.0,2.0,22.23,ATL,No,PHI,W 22-21,*,14.0,97.0,6.93,0.0,5.0,4.0,25.0,6.25,0.0,80.0%,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,75%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,22.236,ATL,Yes,KAN,L 17-22,*,16.0,31.0,1.94,1.0,2.0,2.0,21.0,10.5,0.0,100.0%,10.5,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,82%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,22.243,ATL,Yes,NOR,W 26-24,*,7.0,28.0,4.0,0.0,4.0,4.0,46.0,11.5,0.0,100.0%,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,64%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-03,5.0,5.0,22.247,ATL,Yes,TAM,W 36-30,*,12.0,61.0,5.08,0.0,3.0,3.0,16.0,5.33,0.0,100.0%,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,67%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,22.257,ATL,No,CAR,W 38-20,*,15.0,95.0,6.33,2.0,4.0,3.0,10.0,3.33,0.0,75.0%,2.5,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,22.264,ATL,Yes,SEA,L 14-34,*,21.0,103.0,4.9,1.0,5.0,3.0,40.0,13.33,0.0,60.0%,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,68%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,22.271,ATL,No,TAM,W 31-26,*,13.0,63.0,4.85,0.0,7.0,7.0,43.0,6.14,1.0,100.0%,6.14,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,68%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,22.278,ATL,Yes,DAL,W 27-21,*,19.0,86.0,4.53,0.0,7.0,7.0,59.0,8.43,0.0,100.0%,8.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,74%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,22.285,ATL,No,NOR,L 17-20,*,20.0,116.0,5.8,2.0,4.0,3.0,28.0,9.33,0.0,75.0%,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,78%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,22.292,ATL,No,DEN,L 6-38,*,12.0,35.0,2.92,0.0,4.0,4.0,28.0,7.0,0.0,100.0%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,71%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,22.306,ATL,Yes,LAC,L 13-17,*,26.0,102.0,3.92,1.0,6.0,6.0,33.0,5.5,0.0,100.0%,5.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,75%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,22.313,ATL,No,MIN,L 21-42,*,22.0,92.0,4.18,1.0,2.0,2.0,9.0,4.5,0.0,100.0%,4.5,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,85%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,1.0,,,,,,,,,,,,,,,,,,,
14.0,2024-12-16,14.0,15.0,22.321,ATL,No,LVR,W 15-9,*,22.0,125.0,5.68,0.0,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,76%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,22.327,ATL,Yes,NYG,W 34-7,*,22.0,94.0,4.27,2.0,2.0,2.0,9.0,4.5,0.0,100.0%,4.5,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,75%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,22.334,ATL,No,WAS,L 24-30,*,17.0,90.0,5.29,2.0,5.0,3.0,8.0,2.67,0.0,60.0%,1.6,2.0,12.0,1.0,0.0,0.0,1.0,-21.0,0.0,58.0,91%,0.0,0%,0.0,0%,RB,Bijan Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,23.288,LAR,No,DET,L 20-26,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,0.0,0%,0.0,0%,9.0,35%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
2.0,2024-09-15,2.0,2.0,23.295,LAR,No,ARI,L 10-41,,8.0,28.0,3.5,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,41.0,,8.0,15%,0.0,0%,11.0,44%,RB,Blake Corum,RB,1.0,41.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
3.0,2024-09-22,3.0,3.0,23.302,LAR,Yes,SFO,W 27-24,,,,,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,7.0,26%,RB,Blake Corum,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,23.309,LAR,No,CHI,L 18-24,,,,,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,16.0,62%,RB,Blake Corum,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,23.316,LAR,Yes,GNB,L 19-24,,5.0,25.0,5.0,0.0,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,0.0,,,,,,74.0,,11.0,14%,0.0,0%,13.0,59%,RB,Blake Corum,RB,3.0,24.67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
6.0,2024-10-20,6.0,7.0,23.33,LAR,Yes,LVR,W 20-15,,3.0,11.0,3.67,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,6.0,11%,0.0,0%,11.0,39%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
7.0,2024-10-24,7.0,8.0,23.334,LAR,Yes,MIN,W 30-20,,4.0,9.0,2.25,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,0.0,,,,,,0.0,,8.0,11%,0.0,0%,13.0,52%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
8.0,2024-11-03,8.0,9.0,23.344,LAR,No,SEA,W 26-20,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,49.0,,1.0,1%,0.0,0%,20.0,63%,RB,Blake Corum,RB,2.0,24.5,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
9.0,2024-11-11,9.0,10.0,23.352,LAR,Yes,MIA,L 15-23,,2.0,8.0,4.0,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,0.0,,,,,,0.0,,5.0,7%,0.0,0%,8.0,29%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
10.0,2024-11-17,10.0,11.0,23.358,LAR,No,NWE,W 28-22,,5.0,21.0,4.2,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,0.0,,,,,,0.0,,10.0,19%,0.0,0%,10.0,37%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
11.0,2024-11-24,11.0,12.0,23.365,LAR,Yes,PHI,L 20-37,,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,6.0,9%,0.0,0%,10.0,36%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
12.0,2024-12-01,12.0,13.0,24.006,LAR,No,NOR,W 21-14,,8.0,42.0,5.25,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,18.0,32%,0.0,0%,10.0,48%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
13.0,2024-12-08,13.0,14.0,24.013,LAR,Yes,BUF,W 44-42,,8.0,34.0,4.25,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,13.0,17%,0.0,0%,16.0,48%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
14.0,2024-12-12,14.0,15.0,24.017,LAR,No,SFO,W 12-6,,3.0,5.0,1.67,0.0,3.0,2.0,15.0,7.5,0.0,66.7%,5.0,0.0,,,,,,0.0,,9.0,14%,0.0,0%,17.0,63%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
15.0,2024-12-22,15.0,16.0,24.027,LAR,No,NYJ,W 19-9,,5.0,14.0,2.8,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,9.0,17%,0.0,0%,7.0,44%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16.0,2024-12-28,16.0,17.0,24.033,LAR,Yes,ARI,W 13-9,,3.0,-4.0,-1.33,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,,,,,0.0,,3.0,5%,0.0,0%,5.0,23%,RB,Blake Corum,RB,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.358,DEN,Yes,LVR,W 34-18,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,1.0,2%,0.0,0%,1.0,3%,RB,Blake Watson,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-19,15.0,16.0,25.066,DEN,No,LAC,L 27-34,,4.0,10.0,2.5,0.0,2.0,1.0,13.0,13.0,0.0,50.0%,6.5,,,,,,,,,10.0,16%,0.0,0%,6.0,21%,RB,Blake Watson,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-09,1.0,1.0,20.233,NYJ,No,SFO,L 19-32,,1.0,8.0,8.0,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,0.0,0.0,,,,,,,9.0,18%,0.0,0%,16.0,62%,RB,Braelon Allen,RB,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2.0,2024-09-15,2.0,2.0,20.239,NYJ,No,TEN,W 24-17,,7.0,33.0,4.71,1.0,4.0,2.0,23.0,11.5,1.0,50.0%,5.75,2.0,12.0,,,,,,,20.0,35%,0.0,0%,16.0,62%,RB,Braelon Allen,RB,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
